Order_ID,Customer_ID,Order_Date,Product_ID,Quantity,Discount,Shipping_Cost,Sales_Channel,Payment_Method,Order_Status,Region
ORD006094,CUST01814,2026-06-16,PROD0087,4,0.0,17.24,In-Store,Debit Card,Delivered,North
ORD006095,CUST01956,2026-02-13,PROD0060,3,0.15,18.12,In-Store,COD,Delivered,West
ORD006096,CUST00928,2026-06-07,PROD0114,2,0.3,17.45,Online,Debit Card,Delivered,South
ORD006097,CUST01768,2026-01-11,PROD0007,4,0.05,7.77,Online,UPI,Delivered,West
ORD006098,CUST01391,2026-01-06,PROD0070,5,0.0,2.49,Mobile App,Debit Card,Delivered,South
ORD006099,CUST00205,2026-06-19,PROD0063,3,0.0,6.81,Online,Credit Card,Delivered,South
ORD006100,CUST00292,2025-10-21,PROD0026,4,0.1,20.79,In-Store,UPI,Delivered,South
ORD006101,CUST00489,2026-05-15,PROD0004,4,0.0,24.51,Online,UPI,Delivered,North
ORD006102,CUST00584,2025-07-02,PROD0110,4,0.05,12.35,Mobile App,Wallet,Pending,East
ORD006103,CUST01296,2025-11-09,PROD0070,3,0.25,0.24,Mobile App,COD,Delivered,East
ORD006104,CUST00369,2025-11-08,PROD0111,5,0.15,3.5,In-Store,Debit Card,Cancelled,East
ORD006105,CUST01629,2025-12-04,PROD0026,1,0.3,8.05,Online,Wallet,Delivered,North
ORD006106,CUST00443,2025-12-26,PROD0032,6,0.0,14.46,Online,Credit Card,Delivered,West
ORD006107,CUST00792,2026-06-30,PROD0007,4,0.1,1.88,Mobile App,Net Banking,Delivered,West
ORD006108,CUST00996,2025-09-03,PROD0082,1,0.3,23.58,Online,UPI,Delivered,South
ORD006109,CUST01410,2026-03-07,PROD0030,5,0.0,9.13,Mobile App,Wallet,Delivered,East
ORD006110,CUST01635,2026-01-05,PROD0101,6,0.15,22.81,In-Store,Wallet,Returned,West
ORD006111,CUST00264,2025-07-23,PROD0084,5,0.15,19.51,In-Store,Credit Card,Delivered,South
ORD006112,CUST01285,2025-10-05,PROD0076,1,0.15,18.89,Mobile App,Credit Card,Cancelled,West
ORD006113,CUST01574,2026-05-24,PROD0043,2,0.0,15.17,Online,Net Banking,Delivered,East
ORD006114,CUST01181,2025-11-03,PROD0053,1,0.0,15.67,In-Store,Debit Card,Pending,North
ORD006115,CUST00973,2025-08-26,PROD0011,5,0.1,15.95,Online,Debit Card,Delivered,North
ORD006116,CUST01965,2025-09-20,PROD0052,6,0.2,15.72,Online,COD,Delivered,South
ORD006117,CUST01699,2026-01-30,PROD0067,1,0.3,13.84,In-Store,Net Banking,Delivered,West
ORD006118,CUST01761,2026-03-13,PROD0006,4,0.0,24.66,Mobile App,Net Banking,Delivered,South
ORD006119,CUST00370,2026-05-31,PROD0047,2,0.25,18.31,In-Store,Debit Card,Delivered,East
ORD006120,CUST01256,2026-02-06,PROD0009,2,0.0,19.42,In-Store,Net Banking,Delivered,North
ORD006121,CUST01628,2026-05-14,PROD0042,1,0.2,21.81,Mobile App,Credit Card,Delivered,South
ORD006122,CUST01914,2026-03-02,PROD0082,4,0.25,5.39,Mobile App,Wallet,Delivered,East
ORD006123,CUST01315,2026-03-24,PROD0067,6,0.15,2.1,In-Store,Net Banking,Delivered,East
ORD006124,CUST00605,2026-04-03,PROD0113,6,0.0,12.07,In-Store,Debit Card,Delivered,West
ORD006125,CUST00302,2026-06-23,PROD0076,2,0.0,12.85,Online,Net Banking,Delivered,North
ORD006126,CUST00857,2025-08-10,PROD0024,4,0.3,20.73,Online,Credit Card,Returned,South
ORD006127,CUST00359,2026-03-08,PROD0005,4,0.3,11.09,In-Store,COD,Delivered,West
ORD006128,CUST01052,2026-06-03,PROD0023,5,0.3,14.27,In-Store,Wallet,Delivered,East
ORD006129,CUST00462,2026-06-10,PROD0117,1,0.0,13.18,Mobile App,Credit Card,Delivered,North
ORD006130,CUST00428,2026-04-15,PROD0026,3,0.1,0.96,Online,Debit Card,Delivered,South
ORD006131,CUST01534,2026-04-19,PROD0040,3,0.0,15.38,Online,Debit Card,Delivered,South
ORD006132,CUST01523,2025-08-07,PROD0102,5,0.0,20.7,Mobile App,UPI,Cancelled,North
ORD006133,CUST01675,2026-07-20,PROD0031,3,0.05,3.94,Online,Debit Card,Delivered,East
ORD006134,CUST01576,2026-04-18,PROD0025,1,0.0,14.86,Mobile App,Credit Card,Delivered,East
ORD006135,CUST01530,2025-09-15,PROD0021,5,0.0,14.84,In-Store,Debit Card,Delivered,West
ORD006136,CUST01434,12-21-2025,PROD0086,5,0.3,4.1,In-Store,UPI,Delivered,North
ORD006137,CUST00256,2025-10-18,PROD0082,4,0.1,3.09,In-Store,COD,Delivered,East
ORD006138,CUST00417,2026-02-25,PROD0026,3,0.05,24.5,Online,Net Banking,Delivered,West
ORD006139,CUST00186,2025-07-29,PROD0020,2,0.2,9.84,Online,COD,Delivered,East
ORD006140,CUST01919,2026-07-26,PROD0072,5,0.15,,In-Store,Debit Card,Delivered,West
ORD006141,CUST00090,2025-09-06,PROD0079,1,0.25,4.28,In-Store,Net Banking,Delivered,West
ORD006142,CUST00589,2026-05-08,PROD0019,4,0.0,16.69,Online,Wallet,Delivered,West
ORD006143,CUST01654,2025-11-07,PROD0104,4,0.0,15.24,In-Store,COD,Delivered,East
ORD006144,CUST01333,2025-09-06,PROD0065,1,0.0,16.09,Mobile App,COD,Delivered,North
ORD006145,CUST00930,2025-08-04,PROD0044,4,0.25,2.2,Online,Credit Card,Delivered,West
ORD006146,CUST00691,2026-05-11,PROD0101,4,0.15,22.34,In-Store,Credit Card,Delivered,South
ORD006147,CUST01624,2026-04-09,PROD0053,4,0.25,9.73,In-Store,COD,Delivered,North
ORD006148,CUST01663,2025-09-22,PROD0047,5,0.0,7.83,In-Store,UPI,Delivered,North
ORD006149,CUST00754,2025-08-27,PROD0066,4,0.15,11.56,Online,Net Banking,Delivered,South
ORD006150,CUST00628,2025-08-17,PROD0049,4,0.15,9.75,Online,Wallet,Delivered,West
ORD006151,CUST01980,2026-02-10,PROD0038,1,0.15,21.59,Online,Wallet,Delivered,East
ORD006152,CUST01420,2025-11-21,PROD0072,4,0.25,23.23,Mobile App,COD,Delivered,West
ORD006153,CUST00202,2026-04-03,PROD0055,2,0.1,7.59,Mobile App,COD,Delivered,East
ORD006154,CUST01209,2026-02-10,PROD0039,4,0.0,21.6,Mobile App,Credit Card,Delivered,South
ORD006155,CUST01591,2026-07-03,PROD0068,6,0.0,19.54,In-Store,Debit Card,Delivered,East
ORD006156,CUST00421,2026-02-25,PROD0091,5,0.0,23.27,In-Store,COD,Delivered,North
ORD006157,CUST01415,2026-02-20,PROD0110,1,0.0,6.14,Online,Net Banking,Delivered,North
ORD006158,CUST00160,2025-09-21,PROD0106,1,0.1,14.42,In-Store,Debit Card,Delivered,East
ORD006159,CUST01797,12-05-2025,PROD0017,1,0.05,6.86,In-Store,COD,Delivered,South
ORD006160,CUST01349,2025-12-03,PROD0105,3,0.2,20.6,Online,UPI,Delivered,North
ORD006161,CUST01164,2026-04-14,PROD0078,2,0.0,0.13,Online,Wallet,Delivered,West
ORD006162,CUST01691,2025-10-11,PROD0023,3,0.15,14.12,Online,COD,Delivered,North
ORD006163,CUST01686,2026-02-15,PROD0085,5,0.0,8.48,Online,Net Banking,Delivered,North
ORD006164,CUST01315,2025-11-21,PROD0006,5,0.1,8.07,In-Store,Credit Card,Pending,East
ORD006165,CUST01792,2026-03-22,PROD0090,5,0.15,16.12,Online,Debit Card,Delivered,North
ORD006166,CUST01653,2026-07-22,PROD0097,6,0.25,21.29,Mobile App,Credit Card,Delivered,East
ORD006167,CUST00907,2025-08-24,PROD0025,5,0.2,15.23,Online,Debit Card,Delivered,East
ORD006168,CUST01066,2025-08-15,PROD0051,2,0.1,21.33,In-Store,COD,Delivered,North
ORD006169,CUST01131,2025-09-27,PROD0101,2,0.2,6.61,Mobile App,COD,Delivered,North
ORD006170,CUST00634,2026-04-07,PROD0063,5,0.25,12.99,Online,Credit Card,Delivered,South
ORD006171,CUST00472,2026-04-30,PROD0106,4,0.0,11.26,Mobile App,Debit Card,Delivered,West
ORD006172,CUST00340,2026-04-29,PROD0037,6,0.05,0.29,Mobile App,Credit Card,Delivered,West
ORD006173,CUST01155,06-09-2026,PROD0042,3,0.2,13.92,In-Store,Credit Card,Delivered,North
ORD006174,CUST01711,2026-03-22,PROD0051,3,0.0,16.54,In-Store,Debit Card,Delivered,North
ORD006175,CUST00162,2026-05-12,PROD0097,2,0.2,14.8,Online,Wallet,Delivered,West
ORD006176,CUST01904,2025-12-11,PROD0054,5,0.25,18.41,Online,Net Banking,Cancelled,South
ORD006177,CUST01129,2025-11-23,PROD0018,4,0.0,14.28,Mobile App,Wallet,Pending,East
ORD006178,CUST00135,2026-03-18,PROD0111,3,0.0,1.67,Mobile App,Wallet,Delivered,South
ORD006179,CUST01267,2025-12-15,PROD0061,6,0.05,2.91,In-Store,COD,Cancelled,East
ORD006180,CUST00175,2025-09-06,PROD0011,2,0.05,14.91,In-Store,UPI,Delivered,West
ORD006181,CUST00312,2025-12-06,PROD0121,2,0.15,6.87,In-Store,Credit Card,Delivered,East
ORD006182,CUST01838,2026-05-04,PROD0115,5,0.1,1.99,In-Store,Net Banking,Returned,North
ORD006183,CUST00316,2026-06-25,PROD0070,6,0.0,10.74,Online,UPI,Delivered,East
ORD006184,CUST01931,2026-05-22,PROD0084,2,0.2,13.86,Mobile App,Net Banking,Delivered,East
ORD006185,CUST00566,2026-05-02,PROD0091,6,0.0,8.22,Online,COD,Delivered,East
ORD006186,CUST01224,2026-07-21,PROD0037,1,0.0,18.01,In-Store,Wallet,Returned,North
ORD006187,CUST00221,2026-04-20,PROD0109,2,0.0,16.09,In-Store,Wallet,Returned,South
ORD006188,CUST00802,2026-03-25,PROD0036,6,0.15,8.32,Online,Net Banking,Delivered,North
ORD006189,CUST01526,2026-05-30,PROD0122,2,0.25,,Mobile App,COD,Delivered,North
ORD006190,CUST01345,2025-12-01,PROD0021,2,0.15,16.22,Online,Net Banking,Delivered,West
ORD006191,CUST00125,2026-06-21,PROD0057,2,0.1,15.94,Mobile App,Net Banking,Delivered,East
ORD006192,CUST00248,2025-11-17,PROD0110,6,0.0,13.84,Online,Credit Card,Delivered,West
ORD006193,CUST00029,2026-05-18,PROD0062,6,0.0,0.28,Online,Credit Card,Delivered,South
ORD006194,CUST01813,2025-07-02,PROD0036,5,0.0,17.41,In-Store,Credit Card,Delivered,South
ORD006195,CUST00415,2026-01-15,PROD0055,6,0.1,9.4,Online,Credit Card,Pending,West
ORD006196,CUST00093,2026-05-28,PROD0022,2,0.0,23.57,Mobile App,UPI,Delivered,West
ORD006197,CUST01114,2025-10-29,PROD0059,6,0.2,20.45,Mobile App,UPI,Delivered,North
ORD006198,CUST01812,2025-07-17,PROD0056,4,0.0,14.69,In-Store,Credit Card,Delivered,South
ORD006199,CUST00396,2025-10-26,PROD0087,5,0.15,,In-Store,Credit Card,Delivered,North
ORD006200,CUST00025,2025-08-13,PROD0032,1,0.2,5.09,Mobile App,Net Banking,Delivered,North
ORD006201,CUST00399,0000-00-00,PROD0029,2,0.0,8.51,In-Store,UPI,Cancelled,East
ORD006202,CUST01765,2026-01-31,PROD0029,5,0.3,11.91,In-Store,COD,Delivered,South
ORD006203,CUST01158,2025-11-22,PROD0055,3,0.25,7.4,Mobile App,COD,Delivered,North
ORD006204,CUST00270,2025-12-20,PROD0030,3,0.25,12.87,In-Store,Credit Card,Delivered,East
ORD006205,CUST00857,2025-09-26,PROD0018,2,0.3,4.13,Mobile App,Wallet,Pending,West
ORD006206,CUST01834,2026-07-01,PROD0071,2,0.1,24.44,Mobile App,Wallet,Delivered,South
ORD006207,CUST01252,2025-11-02,PROD0090,2,0.25,2.7,Online,Debit Card,Delivered,West
ORD006208,CUST00919,2026-05-19,PROD0114,3,0.05,23.3,In-Store,Net Banking,Delivered,East
ORD006209,CUST00584,2026-01-16,PROD0059,6,0.0,22.84,Online,UPI,Returned,South
ORD006210,CUST01902,2026-06-03,PROD0063,5,0.2,13.13,Online,UPI,Delivered,East
ORD006211,CUST00464,2025-11-03,PROD0030,4,0.05,18.12,Mobile App,Debit Card,Delivered,East
ORD006212,CUST01857,2025-10-19,PROD0050,3,0.1,10.9,In-Store,Credit Card,Delivered,North
ORD006213,CUST01978,2025-12-22,PROD0027,3,0.05,15.75,Online,UPI,Returned,North
ORD006214,CUST00069,01-11-2026,PROD0078,4,0.0,8.51,In-Store,Credit Card,Delivered,East
ORD006215,CUST00751,2025-09-10,PROD0034,3,0.0,7.53,Online,UPI,Delivered,North
ORD006216,CUST01230,2025-08-12,PROD0029,2,0.0,14.46,Mobile App,Wallet,Delivered,East
ORD006217,CUST01551,2026-06-25,PROD0053,3,0.15,12.45,Mobile App,Net Banking,Delivered,East
ORD006218,CUST00821,2026-04-27,PROD0014,3,0.2,14.49,In-Store,Credit Card,Delivered,West
ORD006219,CUST00493,2025-08-27,PROD0094,4,0.3,7.17,Online,COD,Delivered,North
ORD006220,CUST00371,2026-01-25,PROD0015,6,0.0,9.17,Online,Net Banking,Delivered,West
ORD006221,CUST01520,2025-11-08,PROD0049,4,0.05,2.1,Online,Debit Card,Delivered,South
ORD006222,CUST00805,2025-11-22,PROD0027,4,0.0,1.31,Online,Net Banking,Delivered,North
ORD006223,CUST01325,2026-04-24,PROD0019,4,0.15,6.34,Online,Net Banking,Delivered,North
ORD006224,CUST00168,2025-07-04,PROD0071,3,0.1,1.86,In-Store,Net Banking,Delivered,West
ORD006225,CUST01297,2025-08-14,PROD0011,6,0.3,2.59,In-Store,Wallet,Delivered,North
ORD006226,CUST01725,2026-06-20,PROD0004,5,0.0,20.32,Online,Wallet,Delivered,South
ORD006227,CUST00782,2026-06-16,PROD0044,6,0.05,0.97,In-Store,COD,Delivered,West
ORD006228,CUST00315,2026-04-27,PROD0021,3,0.15,16.47,In-Store,Wallet,Returned,North
ORD006229,CUST00229,2026-05-26,PROD0090,4,0.2,6.81,In-Store,Debit Card,Delivered,East
ORD006230,CUST01990,2026-04-05,PROD0121,6,0.15,21.79,In-Store,Net Banking,Delivered,East
ORD006231,CUST00372,2025-11-26,PROD0046,5,0.2,,In-Store,Debit Card,Delivered,East
ORD006232,CUST00084,2026-05-06,PROD0067,5,0.15,,Online,Net Banking,Delivered,East
ORD006233,CUST01704,2025-11-15,PROD0009,5,0.0,,In-Store,Wallet,Delivered,South
ORD006234,CUST01922,2025-08-11,PROD0001,3,0.0,9.55,In-Store,UPI,Returned,West
ORD006235,CUST01699,2025-11-25,PROD0086,3,0.0,14.11,In-Store,Wallet,Delivered,North
ORD006236,CUST00768,2025-09-14,PROD0075,3,0.05,2.86,In-Store,Wallet,Delivered,North
ORD006237,CUST01240,2025-12-02,PROD0117,4,0.2,24.92,Online,Debit Card,Delivered,West
ORD006238,CUST01012,2025-12-07,PROD0084,5,0.25,10.64,Online,Credit Card,Delivered,West
ORD006239,CUST01402,2026-07-14,PROD0043,2,0.3,8.71,Mobile App,COD,Delivered,North
ORD006240,CUST00739,2026-01-22,PROD0029,3,0.1,17.76,Online,Debit Card,Delivered,West
ORD006241,CUST00016,2026-06-18,PROD0007,1,0.0,9.1,Mobile App,UPI,Delivered,East
ORD006242,CUST01583,2026-05-27,PROD0109,2,0.0,20.83,In-Store,COD,Delivered,South
ORD006243,CUST00754,2026-07-29,PROD0030,5,0.0,11.36,Mobile App,Debit Card,Delivered,South
ORD006244,CUST00983,2026-04-09,PROD0041,5,0.3,17.99,In-Store,Net Banking,Pending,South
ORD006245,CUST00496,2026-01-08,PROD0035,3,0.1,2.69,Online,Net Banking,Delivered,South
ORD006246,CUST01830,2025-12-27,PROD0053,4,0.0,21.15,In-Store,Debit Card,Delivered,East
ORD006247,CUST01044,2026-07-01,PROD0006,4,0.0,18.39,Online,Credit Card,Returned,West
ORD006248,CUST01290,2026-04-24,PROD0064,4,0.2,5.29,Mobile App,Credit Card,Delivered,South
ORD006249,CUST00700,2025-07-10,PROD0103,4,0.15,3.63,In-Store,Net Banking,Delivered,West
ORD006250,CUST00426,2026-01-11,PROD0099,1,0.0,7.91,Online,Debit Card,Delivered,West
ORD006251,CUST00698,2026-07-21,PROD0061,1,0.15,24.4,Mobile App,Net Banking,Delivered,East
ORD006252,CUST01254,2025-09-05,PROD0119,6,0.0,6.42,Online,COD,Delivered,West
ORD006253,CUST00932,2026-05-16,PROD0085,4,0.1,11.4,In-Store,UPI,Cancelled,South
ORD006254,CUST01147,2026-06-07,PROD0098,1,0.0,0.75,Online,COD,Returned,West
ORD006255,CUST01516,2026-04-23,PROD0013,6,0.0,9.93,Mobile App,COD,Delivered,West
ORD006256,CUST00808,2026-07-01,PROD0108,4,0.0,14.28,Mobile App,UPI,Delivered,South
ORD006257,CUST01833,2026-04-09,PROD0060,1,0.05,23.83,Mobile App,Credit Card,Delivered,East
ORD006258,CUST00063,2026-06-10,PROD0082,5,0.0,12.92,Online,UPI,Delivered,South
ORD006259,CUST01510,2026-04-27,PROD0054,4,0.0,20.48,Mobile App,COD,Delivered,North
ORD006260,CUST01446,2025-11-04,PROD0057,1,0.0,13.68,Online,UPI,Delivered,South
ORD006261,CUST01443,2026-03-10,PROD0009,3,0.0,1.02,Online,UPI,Returned,South
ORD006262,CUST01377,2026-06-09,PROD0060,5,0.3,7.88,Mobile App,Wallet,Cancelled,East
ORD006263,CUST01403,2025-08-25,PROD0067,4,0.25,14.39,Online,Net Banking,Delivered,East
ORD006264,CUST01540,2026-02-24,PROD0100,3,0.2,23.76,Online,Debit Card,Delivered,West
ORD006265,CUST00977,2026-05-29,PROD0011,4,0.0,21.48,Online,Wallet,Delivered,North
ORD006266,CUST01403,2025-10-14,PROD0038,4,0.0,5.71,In-Store,UPI,Delivered,West
ORD006267,CUST00997,2026-04-15,PROD0069,5,0.3,5.5,In-Store,Debit Card,Delivered,East
ORD006268,CUST01568,2026-01-16,PROD0045,4,0.2,5.03,Online,Debit Card,Delivered,West
ORD006269,CUST01699,2026-05-21,PROD0069,2,0.0,23.06,Online,UPI,Delivered,North
ORD006270,CUST01991,2025-11-20,PROD0014,4,0.0,21.32,Mobile App,UPI,Delivered,West
ORD006271,CUST01638,2025-10-17,PROD0070,6,0.0,19.37,In-Store,Wallet,Delivered,North
ORD006272,CUST01531,2025-10-08,PROD0064,5,0.3,9.82,Mobile App,Credit Card,Cancelled,East
ORD006273,CUST01519,2026-05-07,PROD0027,4,0.1,12.61,In-Store,Debit Card,Pending,North
ORD006274,CUST01002,2026-07-02,PROD0015,4,0.0,11.61,Online,Debit Card,Delivered,North
ORD006275,CUST01088,2025-10-18,PROD0069,5,0.25,6.33,In-Store,Net Banking,Delivered,West
ORD006276,CUST01309,2025-09-29,PROD0089,2,0.0,12.63,Online,COD,Delivered,East
ORD006277,CUST00957,2025-09-03,PROD0013,6,0.2,0.76,Online,Wallet,Delivered,West
ORD006278,CUST01302,2025-10-06,PROD0117,3,0.0,3.3,Mobile App,Credit Card,Delivered,South
ORD006279,CUST00431,2025-11-27,PROD0006,5,0.05,22.16,Mobile App,COD,Delivered,South
ORD006280,CUST01776,2025-08-31,PROD0105,1,0.05,18.79,Mobile App,COD,Cancelled,East
ORD006281,CUST00442,2026-03-20,PROD0047,5,0.25,10.57,Online,Credit Card,Cancelled,South
ORD006282,CUST01474,2025-10-05,PROD0073,3,0.0,12.93,In-Store,Net Banking,Cancelled,South
ORD006283,CUST01892,2026-02-12,PROD0008,1,0.25,9.25,Online,Credit Card,Pending,South
ORD006284,CUST00920,2026-05-28,PROD0116,2,0.0,18.52,Mobile App,COD,Delivered,East
ORD006285,CUST01404,2025-12-21,PROD0024,6,0.2,19.6,Mobile App,UPI,Delivered,South
ORD006286,CUST00511,2025-10-12,PROD0012,4,0.3,19.08,Online,Credit Card,Cancelled,West
ORD006287,CUST01136,2026-02-01,PROD0073,2,0.25,18.07,In-Store,Debit Card,Delivered,South
ORD006288,CUST00730,2026-07-25,PROD0085,6,0.1,5.11,In-Store,Wallet,Cancelled,South
ORD006289,CUST01333,2026-02-13,PROD0013,5,0.3,8.45,In-Store,COD,Delivered,West
ORD006290,CUST00888,2026-06-22,PROD0065,5,0.0,11.75,Mobile App,Debit Card,Delivered,East
ORD006291,CUST00221,2026-05-29,PROD0114,5,0.1,8.27,In-Store,Wallet,Delivered,South
ORD006292,CUST01461,2025-09-11,PROD0088,6,0.15,18.87,Mobile App,Net Banking,Delivered,South
ORD006293,CUST01027,2025-08-02,PROD0015,6,0.0,8.23,In-Store,Credit Card,Cancelled,East
ORD006294,CUST00466,2026-05-13,PROD0026,1,0.25,3.46,Online,Wallet,Cancelled,East
ORD006295,CUST01609,2026-01-29,PROD0033,6,0.2,9.98,Mobile App,Net Banking,Delivered,East
ORD006296,CUST00005,2026-04-21,PROD0011,3,0.15,24.5,Mobile App,Wallet,Delivered,West
ORD006297,CUST00954,2026-03-18,PROD0034,2,0.3,5.65,Mobile App,UPI,Delivered,West
ORD006298,CUST01095,2025-10-17,PROD0052,4,0.1,15.3,In-Store,Wallet,Delivered,North
ORD006299,CUST01383,2025-07-09,PROD0096,2,0.0,10.82,Online,Credit Card,Delivered,West
ORD006300,CUST00009,2026-05-31,PROD0043,4,0.0,1.78,Online,Credit Card,Pending,South
ORD006301,CUST00713,2025-10-03,PROD0046,2,0.15,12.2,Online,Wallet,Returned,South
ORD006302,CUST01133,2026-04-27,PROD0084,1,0.15,17.55,Online,Debit Card,Delivered,South
ORD006303,CUST00861,2026-04-04,PROD0062,3,0.25,12.83,Mobile App,COD,Delivered,North
ORD006304,CUST00814,2025-09-20,PROD0001,3,0.3,21.8,Online,Credit Card,Delivered,East
ORD006305,CUST01777,2026-06-06,PROD0101,5,0.0,7.22,Online,Wallet,Delivered,West
ORD006306,CUST00649,2026-01-31,PROD0062,6,0.05,2.16,Online,Wallet,Delivered,North
ORD006307,CUST00111,2026-01-31,PROD0052,5,0.3,23.41,Mobile App,UPI,Returned,North
ORD006308,CUST00566,2025-12-27,PROD0001,1,0.0,9.45,Mobile App,Credit Card,Delivered,West
ORD006309,CUST01512,2026-05-24,PROD0041,4,0.1,14.41,In-Store,COD,Delivered,North
ORD006310,CUST01855,2026-04-26,PROD0020,2,0.25,19.8,Online,Credit Card,Delivered,South
ORD006311,CUST00829,2026-06-17,PROD0013,5,0.0,8.11,Mobile App,Debit Card,Delivered,South
ORD006312,CUST01904,03-02-2026,PROD0051,6,0.05,17.9,Online,Debit Card,Delivered,North
ORD006313,CUST01719,2025-08-28,PROD0012,2,0.0,3.39,In-Store,Wallet,Cancelled,North
ORD006314,CUST00952,2025-09-18,PROD0034,5,0.15,7.28,In-Store,UPI,Delivered,North
ORD006315,CUST00383,2026-06-01,PROD0092,3,0.05,3.62,Mobile App,Wallet,Cancelled,South
ORD006316,CUST01112,2025-10-31,PROD0084,6,0.0,20.28,Online,COD,Delivered,South
ORD006317,CUST00756,2025-11-08,PROD0073,6,0.15,5.57,Online,Debit Card,Delivered,West
ORD006318,CUST01559,2025-10-26,PROD0033,2,0.0,17.94,In-Store,Credit Card,Delivered,North
ORD006319,CUST01307,2026-03-11,PROD0011,6,0.2,23.58,Mobile App,Net Banking,Delivered,North
ORD006320,CUST01008,2026-06-21,PROD0115,6,0.2,13.19,Mobile App,UPI,Delivered,West
ORD006321,CUST01020,2025-08-26,PROD0040,6,0.0,13.5,Online,Credit Card,Delivered,North
ORD006322,CUST01517,2026-07-22,PROD0056,1,0.2,11.53,In-Store,Debit Card,Delivered,East
ORD006323,CUST01981,2026-03-20,PROD0053,2,0.2,8.15,In-Store,Credit Card,Delivered,West
ORD006324,CUST01797,0000-00-00,PROD0022,5,0.05,11.89,Mobile App,Debit Card,Delivered,North
ORD006325,CUST01315,2026-03-03,PROD0120,2,0.1,15.07,Online,Debit Card,Delivered,East
ORD006326,CUST01729,2026-01-19,PROD0044,4,0.15,24.65,In-Store,Net Banking,Delivered,West
ORD006327,CUST00110,2026-05-29,PROD0077,4,0.2,23.44,In-Store,Wallet,Pending,East
ORD006328,CUST00803,2025-07-14,PROD0093,4,0.2,21.55,Online,Debit Card,Delivered,East
ORD006329,CUST01170,2025-08-08,PROD0120,1,0.0,22.23,In-Store,Net Banking,Cancelled,East
ORD006330,CUST00648,2026-05-07,PROD0055,3,0.2,11.7,Mobile App,Debit Card,Returned,North
ORD006331,CUST01212,2025-09-17,PROD0037,3,0.3,16.44,In-Store,Debit Card,Delivered,East
ORD006332,CUST00113,2025-08-29,PROD0084,6,0.1,22.38,Online,Debit Card,Delivered,West
ORD006333,CUST00535,2026-06-11,PROD0082,5,0.1,9.82,Mobile App,COD,Delivered,East
ORD006334,CUST00947,2026-07-18,PROD0036,4,0.25,24.04,Mobile App,Net Banking,Delivered,South
ORD006335,CUST01515,2026-04-16,PROD0015,3,0.05,10.39,Mobile App,Debit Card,Returned,North
ORD006336,CUST00868,2025-08-24,PROD0014,1,0.15,15.03,Mobile App,COD,Delivered,West
ORD006337,CUST01682,2025-11-05,PROD0113,3,0.0,17.75,Mobile App,Net Banking,Delivered,West
ORD006338,CUST01016,2026-06-07,PROD0069,2,0.0,23.76,Online,Credit Card,Delivered,North
ORD006339,CUST01541,2026-02-14,PROD0087,2,0.05,6.12,Mobile App,Net Banking,Delivered,North
ORD006340,CUST00332,2026-07-17,PROD0062,3,0.15,18.65,In-Store,Wallet,Delivered,North
ORD006341,CUST00187,2025-12-30,PROD0117,1,0.05,13.02,Mobile App,Credit Card,Delivered,West
ORD006342,CUST01449,2025-09-12,PROD0076,6,0.2,6.71,Online,UPI,Returned,South
ORD006343,CUST00671,2025-11-14,PROD0010,6,0.25,19.42,Online,Credit Card,Delivered,East
ORD006344,CUST01725,2026-04-18,PROD0054,3,0.1,13.81,Online,Debit Card,Delivered,North
ORD006345,CUST01064,2026-02-19,PROD0083,3,0.0,16.52,In-Store,UPI,Delivered,East
ORD006346,CUST01230,2026-07-05,PROD0061,4,0.0,8.07,Online,COD,Returned,North
ORD006347,CUST01535,2025-09-07,PROD0061,3,0.1,12.03,Online,COD,Delivered,South
ORD006348,CUST00927,2025-11-15,PROD0047,2,0.1,15.43,In-Store,Debit Card,Delivered,West
ORD006349,CUST00785,2025-08-04,PROD0045,6,0.1,10.12,In-Store,Credit Card,Delivered,South
ORD006350,CUST00302,2026-02-27,PROD0026,3,0.05,4.96,Mobile App,Net Banking,Delivered,West
ORD006351,CUST00834,2025-12-22,PROD0090,4,0.05,24.04,Mobile App,Debit Card,Delivered,East
ORD006352,CUST01861,2026-05-27,PROD0032,3,0.1,12.79,Mobile App,UPI,Delivered,North
ORD006353,CUST01207,2026-03-30,PROD0088,5,0.3,18.35,Mobile App,Wallet,Delivered,East
ORD006354,CUST00954,2026-03-09,PROD0017,4,0.25,10.28,In-Store,Net Banking,Delivered,South
ORD006355,CUST00837,2025-12-11,PROD0110,5,0.0,8.88,Mobile App,Debit Card,Delivered,East
ORD006356,CUST00352,2026-06-06,PROD0106,2,0.0,10.18,In-Store,Net Banking,Delivered,East
